timestamp,node_id,human_detected,confidence_score,distance_m,machine_speed_kmh,machine_state,cabin_rotation_deg,image_base64_preview
2026-07-02T11:34:21.000Z,EXCAVATOR-NODE-02,False,0.0,8.48,2.7,DIGGING,-37,NULL
2026-07-02T11:34:23.000Z,EXCAVATOR-NODE-02,False,0.0,12.63,2.5,FORWARD,-80,NULL
2026-07-02T11:34:25.000Z,EXCAVATOR-NODE-02,False,0.0,10.85,2.3,DIGGING,-30,NULL
2026-07-02T11:34:27.000Z,EXCAVATOR-NODE-02,False,0.0,10.26,2.4,FORWARD,-82,NULL
2026-07-02T11:34:29.000Z,EXCAVATOR-NODE-02,False,0.0,12.33,3.7,FORWARD,-117,NULL
2026-07-02T11:34:31.000Z,EXCAVATOR-NODE-02,False,0.0,13.57,3.9,DIGGING,-148,NULL
2026-07-02T11:34:33.000Z,EXCAVATOR-NODE-02,False,0.0,11.3,1.9,FORWARD,114,NULL
2026-07-02T11:34:35.000Z,EXCAVATOR-NODE-02,False,0.0,11.16,2.2,FORWARD,-77,NULL
2026-07-02T11:34:37.000Z,EXCAVATOR-NODE-02,False,0.0,8.81,4.0,SWINGING,163,NULL
2026-07-02T11:34:39.000Z,EXCAVATOR-NODE-02,False,0.0,11.94,1.8,FORWARD,72,NULL
2026-07-02T11:34:41.000Z,EXCAVATOR-NODE-02,False,0.0,6.87,3.4,SWINGING,87,NULL
2026-07-02T11:34:43.000Z,EXCAVATOR-NODE-02,False,0.0,10.73,3.2,FORWARD,-161,NULL
2026-07-02T11:34:45.000Z,EXCAVATOR-NODE-02,False,0.0,11.46,3.6,FORWARD,180,NULL
2026-07-02T11:34:47.000Z,EXCAVATOR-NODE-02,False,0.0,10.6,2.8,IDLE,127,NULL
2026-07-02T11:34:49.000Z,EXCAVATOR-NODE-02,False,0.0,6.31,2.0,DIGGING,141,NULL
2026-07-02T11:34:51.000Z,EXCAVATOR-NODE-02,False,0.0,13.22,3.6,DIGGING,62,NULL
2026-07-02T11:34:53.000Z,EXCAVATOR-NODE-02,False,0.0,9.22,2.4,FORWARD,12,NULL
2026-07-02T11:34:55.000Z,EXCAVATOR-NODE-02,False,0.0,12.56,2.8,SWINGING,-59,NULL
2026-07-02T11:34:57.000Z,EXCAVATOR-NODE-02,False,0.0,14.0,3.4,SWINGING,40,NULL
2026-07-02T11:34:59.000Z,EXCAVATOR-NODE-02,False,0.0,11.32,2.0,FORWARD,171,NULL
2026-07-02T11:35:01.000Z,EXCAVATOR-NODE-02,False,0.0,13.02,2.6,FORWARD,5,NULL
2026-07-02T11:35:03.000Z,EXCAVATOR-NODE-02,False,0.0,9.56,3.1,IDLE,1,NULL
2026-07-02T11:35:05.000Z,EXCAVATOR-NODE-02,False,0.0,12.81,1.8,DIGGING,137,NULL
2026-07-02T11:35:07.000Z,EXCAVATOR-NODE-02,False,0.0,14.61,2.0,FORWARD,-173,NULL
2026-07-02T11:35:09.000Z,EXCAVATOR-NODE-02,False,0.0,14.43,3.7,IDLE,-115,NULL
2026-07-02T11:35:11.000Z,EXCAVATOR-NODE-02,False,0.0,8.71,1.9,SWINGING,-106,NULL
2026-07-02T11:35:13.000Z,EXCAVATOR-NODE-02,False,0.0,14.83,2.6,IDLE,-158,NULL
2026-07-02T11:35:15.000Z,EXCAVATOR-NODE-02,False,0.0,11.87,2.8,IDLE,110,NULL
2026-07-02T11:35:17.000Z,EXCAVATOR-NODE-02,False,0.0,12.71,2.7,SWINGING,-36,NULL
2026-07-02T11:35:19.000Z,EXCAVATOR-NODE-02,False,0.0,14.06,4.4,FORWARD,24,NULL
2026-07-02T11:35:21.000Z,EXCAVATOR-NODE-02,False,0.0,11.48,3.6,SWINGING,152,NULL
2026-07-02T11:35:23.000Z,EXCAVATOR-NODE-02,False,0.0,12.41,4.4,FORWARD,-129,NULL
2026-07-02T11:35:25.000Z,EXCAVATOR-NODE-02,False,0.0,12.54,4.2,IDLE,175,NULL
2026-07-02T11:35:27.000Z,EXCAVATOR-NODE-02,False,0.0,8.03,4.3,DIGGING,-161,NULL
2026-07-02T11:35:29.000Z,EXCAVATOR-NODE-02,False,0.0,12.53,3.2,FORWARD,-171,NULL
2026-07-02T11:35:31.000Z,EXCAVATOR-NODE-02,False,0.0,13.25,1.6,IDLE,-7,NULL
2026-07-02T11:35:33.000Z,EXCAVATOR-NODE-02,False,0.0,9.86,3.8,SWINGING,19,NULL
2026-07-02T11:35:35.000Z,EXCAVATOR-NODE-02,False,0.0,14.37,1.9,IDLE,-75,NULL
2026-07-02T11:35:37.000Z,EXCAVATOR-NODE-02,False,0.0,13.66,1.9,FORWARD,-91,NULL
2026-07-02T11:35:39.000Z,EXCAVATOR-NODE-02,False,0.0,7.75,4.4,IDLE,74,NULL
2026-07-02T11:35:41.000Z,EXCAVATOR-NODE-02,True,0.94,1.65,3.8,SWINGING,-68,NULL
2026-07-02T11:35:43.000Z,EXCAVATOR-NODE-02,True,0.91,1.41,4.4,SWINGING,-105,NULL
2026-07-02T11:35:45.000Z,EXCAVATOR-NODE-02,True,0.96,1.57,4.0,SWINGING,-93,NULL
2026-07-02T11:35:47.000Z,EXCAVATOR-NODE-02,True,0.92,1.71,1.8,SWINGING,-73,NULL
2026-07-02T11:35:49.000Z,EXCAVATOR-NODE-02,True,0.91,1.36,2.8,SWINGING,-117,NULL
2026-07-02T11:35:51.000Z,EXCAVATOR-NODE-02,True,0.95,1.18,2.2,SWINGING,-100,NULL
2026-07-02T11:35:53.000Z,EXCAVATOR-NODE-02,True,0.94,1.16,1.5,SWINGING,-102,NULL
2026-07-02T11:35:55.000Z,EXCAVATOR-NODE-02,True,0.94,1.79,2.5,SWINGING,-79,NULL
2026-07-02T11:35:57.000Z,EXCAVATOR-NODE-02,True,0.97,1.34,2.9,SWINGING,-119,NULL
2026-07-02T11:35:59.000Z,EXCAVATOR-NODE-02,True,0.92,1.12,1.6,SWINGING,-50,NULL
2026-07-02T11:36:01.000Z,EXCAVATOR-NODE-02,True,0.91,1.77,4.3,SWINGING,-52,NULL
2026-07-02T11:36:03.000Z,EXCAVATOR-NODE-02,True,0.92,1.56,1.9,SWINGING,-87,NULL
2026-07-02T11:36:05.000Z,EXCAVATOR-NODE-02,True,0.94,1.3,2.5,SWINGING,-85,NULL
2026-07-02T11:36:07.000Z,EXCAVATOR-NODE-02,True,0.92,1.6,3.5,SWINGING,-78,NULL
2026-07-02T11:36:09.000Z,EXCAVATOR-NODE-02,True,0.96,1.69,2.9,SWINGING,-107,NULL
2026-07-02T11:36:11.000Z,EXCAVATOR-NODE-02,True,0.95,1.43,2.7,SWINGING,-115,NULL
2026-07-02T11:36:13.000Z,EXCAVATOR-NODE-02,False,0.0,12.54,3.2,DIGGING,25,NULL
2026-07-02T11:36:15.000Z,EXCAVATOR-NODE-02,False,0.0,12.75,4.3,FORWARD,-157,NULL
2026-07-02T11:36:17.000Z,EXCAVATOR-NODE-02,False,0.0,8.91,4.4,SWINGING,-8,NULL
2026-07-02T11:36:19.000Z,EXCAVATOR-NODE-02,False,0.0,11.39,1.9,DIGGING,29,NULL
2026-07-02T11:36:21.000Z,EXCAVATOR-NODE-02,False,0.0,10.61,4.0,DIGGING,129,NULL
2026-07-02T11:36:23.000Z,EXCAVATOR-NODE-02,False,0.0,10.31,4.4,DIGGING,74,NULL
2026-07-02T11:36:25.000Z,EXCAVATOR-NODE-02,False,0.0,9.31,3.9,FORWARD,-97,NULL
2026-07-02T11:36:27.000Z,EXCAVATOR-NODE-02,False,0.0,13.41,4.4,DIGGING,-142,NULL
2026-07-02T11:36:29.000Z,EXCAVATOR-NODE-02,False,0.0,8.26,2.0,FORWARD,-108,NULL
2026-07-02T11:36:31.000Z,EXCAVATOR-NODE-02,False,0.0,9.22,4.3,DIGGING,-168,NULL
2026-07-02T11:36:33.000Z,EXCAVATOR-NODE-02,False,0.0,11.88,2.5,DIGGING,44,NULL
2026-07-02T11:36:35.000Z,EXCAVATOR-NODE-02,False,0.0,12.38,1.6,IDLE,-149,NULL
2026-07-02T11:36:37.000Z,EXCAVATOR-NODE-02,False,0.0,12.72,3.3,IDLE,-152,NULL
2026-07-02T11:36:39.000Z,EXCAVATOR-NODE-02,False,0.0,7.82,2.1,SWINGING,-58,NULL
2026-07-02T11:36:41.000Z,EXCAVATOR-NODE-02,False,0.0,8.73,3.5,SWINGING,168,NULL
2026-07-02T11:36:43.000Z,EXCAVATOR-NODE-02,False,0.0,13.98,1.5,FORWARD,1,NULL
2026-07-02T11:36:45.000Z,EXCAVATOR-NODE-02,False,0.0,14.61,4.4,IDLE,49,NULL
2026-07-02T11:36:47.000Z,EXCAVATOR-NODE-02,False,0.0,10.58,4.1,DIGGING,-4,NULL
2026-07-02T11:36:49.000Z,EXCAVATOR-NODE-02,False,0.0,7.96,2.8,IDLE,96,NULL
2026-07-02T11:36:51.000Z,EXCAVATOR-NODE-02,False,0.0,11.53,2.8,FORWARD,-133,NULL
2026-07-02T11:36:53.000Z,EXCAVATOR-NODE-02,False,0.0,10.21,3.8,IDLE,9,NULL
2026-07-02T11:36:55.000Z,EXCAVATOR-NODE-02,False,0.0,6.48,1.9,SWINGING,-49,NULL
2026-07-02T11:36:57.000Z,EXCAVATOR-NODE-02,False,0.0,14.91,2.9,DIGGING,111,NULL
2026-07-02T11:36:59.000Z,EXCAVATOR-NODE-02,False,0.0,12.19,4.4,SWINGING,73,NULL
2026-07-02T11:37:01.000Z,EXCAVATOR-NODE-02,False,0.0,12.35,3.5,FORWARD,42,NULL
2026-07-02T11:37:03.000Z,EXCAVATOR-NODE-02,False,0.0,9.55,3.5,SWINGING,96,NULL
2026-07-02T11:37:05.000Z,EXCAVATOR-NODE-02,False,0.0,13.13,4.3,FORWARD,-130,NULL
2026-07-02T11:37:07.000Z,EXCAVATOR-NODE-02,False,0.0,11.51,1.6,FORWARD,-96,NULL
2026-07-02T11:37:09.000Z,EXCAVATOR-NODE-02,False,0.0,9.54,4.3,IDLE,-169,NULL
2026-07-02T11:37:11.000Z,EXCAVATOR-NODE-02,False,0.0,12.49,2.7,DIGGING,88,NULL
2026-07-02T11:37:13.000Z,EXCAVATOR-NODE-02,False,0.0,14.53,4.0,IDLE,72,NULL
2026-07-02T11:37:15.000Z,EXCAVATOR-NODE-02,False,0.0,14.78,3.3,SWINGING,34,NULL
2026-07-02T11:37:17.000Z,EXCAVATOR-NODE-02,False,0.0,10.65,4.2,IDLE,12,NULL
2026-07-02T11:37:19.000Z,EXCAVATOR-NODE-02,False,0.0,6.12,2.1,SWINGING,60,NULL
2026-07-02T11:37:21.000Z,EXCAVATOR-NODE-02,False,0.0,10.8,4.3,FORWARD,-116,NULL
